review_id,priority_score,reason_codes,doc_id,page_no,statement_type,row_label_raw,row_label_std,period_key,value_raw,value_num,provider,source_file,bbox,related_fact_ids,related_conflict_ids,related_validation_ids,mapping_candidates,evidence_cell_path,evidence_row_path,evidence_table_path,meta_json
REV00506,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,16,note,减: 提取盈余公积,减:提取盈余公积,2022年度__本期,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000978""]",[],"[""VAL000274""]","ZT_128 盈余公积 (prefix_suffix_heuristic,0.650); ZT_128 盈余公积 (prefix_suffix_heuristic,0.650); ZT_128 盈余公积 (prefix_suffix_heuristic,0.650)",,,,"{""source_cell_ref"":""债务人审计报告-2022年:16:tencent_table_v3:6:4-4:2-2""}"
REV00507,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,16,note,提取储备基金,提取储备基金,2022年度__上期,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000979""]",[],"[""VAL000275""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:16:tencent_table_v3:6:5-5:1-1""}"
REV00508,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,16,note,提取储备基金,提取储备基金,2022年度__本期,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000980""]",[],"[""VAL000276""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:16:tencent_table_v3:6:5-5:2-2""}"
REV00509,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,16,note,对股东的分配,对股东的分配,2022年度__上期,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000981""]",[],"[""VAL000277""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:16:tencent_table_v3:6:6-6:1-1""}"
REV00510,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,16,note,对股东的分配,对股东的分配,2022年度__本期,-,,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000982""]",[],"[""VAL000278""]",,,,,"{""source_cell_ref"":""债务人审计报告-2022年:16:tencent_table_v3:6:6-6:2-2""}"
REV00511,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,16,note,年末未分配利润,年末未分配利润,2022年度__上期,"67,384,581.37",67384581.37,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000983""]",[],[],"ZT_131 未分配利润 (prefix_suffix_heuristic,0.758); ZT_131 未分配利润 (prefix_suffix_heuristic,0.758); ZT_131 未分配利润 (prefix_suffix_heuristic,0.758)",,,,"{""source_cell_ref"":""债务人审计报告-2022年:16:tencent_table_v3:6:7-7:1-1""}"
REV00512,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,16,note,年末未分配利润,年末未分配利润,2022年度__本期,"79,976,915.00",79976915.0,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0016.json,"{""cell_bbox"": [], ""row_bbox"": [], ""table_bbox"": []}","[""F000984""]",[],[],"ZT_131 未分配利润 (prefix_suffix_heuristic,0.758); ZT_131 未分配利润 (prefix_suffix_heuristic,0.758); ZT_131 未分配利润 (prefix_suffix_heuristic,0.758)",,,,"{""source_cell_ref"":""债务人审计报告-2022年:16:tencent_table_v3:6:7-7:2-2""}"
REV00513,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,运输费,运输费,2022年度__unknown,430，151.78,430151.78,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [439, 232, 718, 264], ""row_bbox"": [161, 230, 996, 266], ""table_bbox"": [159, 125, 996, 333]}","[""F000985""]",[],"[""VAL000114""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00513_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00513_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00513_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:0:3-3:1-1""}"
REV00514,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,运输费,运输费,2022年度__unknown,120，865.62,120865.62,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [717, 233, 996, 266], ""row_bbox"": [161, 230, 996, 266], ""table_bbox"": [159, 125, 996, 333]}","[""F000986""]",[],"[""VAL000114""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00514_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00514_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00514_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:0:3-3:2-2""}"
REV00515,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,其他,其他,2022年度__unknown,22，346.73,22346.73,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [439, 264, 717, 297], ""row_bbox"": [161, 264, 996, 297], ""table_bbox"": [159, 125, 996, 333]}","[""F000987""]",[],"[""VAL000114""]","ZT_173 其他收益 (prefix_suffix_heuristic,0.622); ZT_173 其他收益 (prefix_suffix_heuristic,0.622); ZT_173 其他收益 (prefix_suffix_heuristic,0.622)",C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00515_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00515_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00515_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:0:4-4:1-1""}"
REV00516,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,其他,其他,2022年度__unknown,9，396.12,9396.12,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [717, 264, 996, 297], ""row_bbox"": [161, 264, 996, 297], ""table_bbox"": [159, 125, 996, 333]}","[""F000988""]",[],"[""VAL000114""]","ZT_173 其他收益 (prefix_suffix_heuristic,0.622); ZT_173 其他收益 (prefix_suffix_heuristic,0.622); ZT_173 其他收益 (prefix_suffix_heuristic,0.622)",C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00516_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00516_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00516_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:0:4-4:2-2""}"
REV00517,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,合计,合计,2022年度__unknown,2，342，157.99,2342157.99,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [439, 296, 717, 330], ""row_bbox"": [161, 296, 996, 333], ""table_bbox"": [159, 125, 996, 333]}","[""F000989""]",[],"[""VAL000114""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00517_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00517_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00517_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:0:5-5:1-1""}"
REV00518,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,17,note,合计,合计,2022年度__unknown,984，805.54,984805.54,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [717, 297, 996, 333], ""row_bbox"": [161, 296, 996, 333], ""table_bbox"": [159, 125, 996, 333]}","[""F000990""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00518_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00518_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00518_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:0:5-5:2-2""}"
REV00519,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,折旧费,折旧费,2022年度__上期,116，196.69,116196.69,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [439, 495, 717, 532], ""row_bbox"": [161, 495, 993, 532], ""table_bbox"": [159, 388, 996, 743]}","[""F000991""]",[],"[""VAL000116""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00519_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00519_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00519_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:3-3:1-1""}"
REV00520,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,17,note,折旧费,折旧费,2022年度__本期,116，196.69,116196.69,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [716, 496, 993, 532], ""row_bbox"": [161, 495, 993, 532], ""table_bbox"": [159, 388, 996, 743]}","[""F000992""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00520_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00520_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00520_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:3-3:2-2""}"
REV00521,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,办公费,办公费,2022年度__上期,65，580.00,65580.0,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [439, 530, 716, 566], ""row_bbox"": [161, 530, 993, 567], ""table_bbox"": [159, 388, 996, 743]}","[""F000993""]",[],"[""VAL000116""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00521_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00521_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00521_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:4-4:1-1""}"
REV00522,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,17,note,办公费,办公费,2022年度__本期,99，391.20,99391.2,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [716, 532, 993, 567], ""row_bbox"": [161, 530, 993, 567], ""table_bbox"": [159, 388, 996, 743]}","[""F000994""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00522_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00522_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00522_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:4-4:2-2""}"
REV00523,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,差旅费,差旅费,2022年度__上期,41，523.10,41523.1,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [438, 566, 716, 601], ""row_bbox"": [159, 564, 993, 603], ""table_bbox"": [159, 388, 996, 743]}","[""F000995""]",[],"[""VAL000116""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00523_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00523_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00523_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:5-5:1-1""}"
REV00524,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,17,note,差旅费,差旅费,2022年度__本期,62，931.24,62931.24,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [716, 566, 993, 603], ""row_bbox"": [159, 564, 993, 603], ""table_bbox"": [159, 388, 996, 743]}","[""F000996""]",[],[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00524_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00524_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00524_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:5-5:2-2""}"
REV00525,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,财产保险费,财产保险费,2022年度__上期,56，305.18,56305.18,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [438, 601, 716, 635], ""row_bbox"": [159, 601, 993, 637], ""table_bbox"": [159, 388, 996, 743]}","[""F000997""]",[],"[""VAL000116""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00525_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00525_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00525_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:6-6:1-1""}"
REV00526,6.5,"[""conflict:review_required"",""mapping:unmapped""]",债务人审计报告-2022年,17,note,财产保险费,财产保险费,2022年度__本期,85533955,85533955.0,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [716, 601, 993, 637], ""row_bbox"": [159, 601, 993, 637], ""table_bbox"": [159, 388, 996, 743]}","[""F000998""]","[""CF00002""]",[],,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00526_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00526_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00526_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:6-6:2-2""}"
REV00527,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,业务招待费,业务招待费,2022年度__上期,201，113.90,201113.9,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [438, 635, 716, 671], ""row_bbox"": [159, 635, 993, 672], ""table_bbox"": [159, 388, 996, 743]}","[""F000999""]",[],"[""VAL000116""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00527_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00527_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00527_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:7-7:1-1""}"
REV00528,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,17,note,业务招待费,业务招待费,2022年度__本期,第304，802.57,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [716, 635, 993, 672], ""row_bbox"": [159, 635, 993, 672], ""table_bbox"": [159, 388, 996, 743]}","[""F001000""]",[],"[""VAL000279""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00528_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00528_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00528_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:7-7:2-2""}"
REV00529,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,其他,其他,2022年度__上期,32，373.88,32373.88,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [438, 670, 716, 706], ""row_bbox"": [159, 670, 993, 706], ""table_bbox"": [159, 388, 996, 743]}","[""F001001""]",[],"[""VAL000116""]","ZT_173 其他收益 (prefix_suffix_heuristic,0.622); ZT_173 其他收益 (prefix_suffix_heuristic,0.622); ZT_173 其他收益 (prefix_suffix_heuristic,0.622)",C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00529_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00529_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00529_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:8-8:1-1""}"
REV00530,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,17,note,其他,其他,2022年度__本期,张49，064.95,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [714, 671, 993, 706], ""row_bbox"": [159, 670, 993, 706], ""table_bbox"": [159, 388, 996, 743]}","[""F001002""]",[],"[""VAL000280""]","ZT_173 其他收益 (prefix_suffix_heuristic,0.622); ZT_173 其他收益 (prefix_suffix_heuristic,0.622); ZT_173 其他收益 (prefix_suffix_heuristic,0.622)",C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00530_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00530_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00530_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:8-8:2-2""}"
REV00531,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,合计,合计,2022年度__上期,989，750.19,989750.19,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [438, 705, 714, 743], ""row_bbox"": [161, 705, 993, 743], ""table_bbox"": [159, 388, 996, 743]}","[""F001003""]",[],"[""VAL000116""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00531_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00531_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00531_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:9-9:1-1""}"
REV00532,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,17,note,合计,合计,2022年度__本期,1，440，129.82章,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [714, 706, 993, 743], ""row_bbox"": [161, 705, 993, 743], ""table_bbox"": [159, 388, 996, 743]}","[""F001004""]",[],"[""VAL000281""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00532_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00532_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00532_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:1:9-9:2-2""}"
REV00533,10.0,"[""issue:suspicious_value"",""mapping:unmapped"",""quality:suspicious_numeric"",""validation:amount_legality:review""]",债务人审计报告-2022年,17,note,汇兑损失,汇兑损失,2022年度__上期,-,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [437, 908, 713, 943], ""row_bbox"": [159, 908, 991, 945], ""table_bbox"": [157, 801, 992, 1526]}","[""F001005""]",[],"[""VAL000282""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00533_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00533_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00533_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:2:3-3:1-1""}"
REV00534,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,汇兑损失,汇兑损失,2022年度__本期,29，150，550.00,29150550.0,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [713, 909, 991, 945], ""row_bbox"": [159, 908, 991, 945], ""table_bbox"": [157, 801, 992, 1526]}","[""F001006""]",[],"[""VAL000117""]",,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00534_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00534_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00534_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:2:3-3:2-2""}"
REV00535,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,减:汇兑收益,减:汇兑收益,2022年度__上期,340，150.00,340150.0,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [437, 943, 713, 978], ""row_bbox"": [159, 943, 991, 979], ""table_bbox"": [157, 801, 992, 1526]}","[""F001007""]",[],"[""VAL000120""]","ZT_165 汇兑收益 (prefix_suffix_heuristic,0.819); ZT_165 汇兑收益 (prefix_suffix_heuristic,0.819); ZT_165 汇兑收益 (prefix_suffix_heuristic,0.819)",C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00535_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00535_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00535_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:2:4-4:1-1""}"
REV00536,2.5,"[""mapping:unmapped""]",债务人审计报告-2022年,17,note,减:汇兑收益,减:汇兑收益,2022年度__本期,,,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [713, 943, 991, 979], ""row_bbox"": [159, 943, 991, 979], ""table_bbox"": [157, 801, 992, 1526]}","[""F001008""]",[],[],"ZT_165 汇兑收益 (prefix_suffix_heuristic,0.819); ZT_165 汇兑收益 (prefix_suffix_heuristic,0.819); ZT_165 汇兑收益 (prefix_suffix_heuristic,0.819)",C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00536_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00536_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00536_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:2:4-4:2-2""}"
REV00537,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,手续费支出,手续费支出,2022年度__上期,171，813.67,171813.67,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [437, 978, 713, 1013], ""row_bbox"": [158, 978, 991, 1014], ""table_bbox"": [157, 801, 992, 1526]}","[""F001009""]",[],"[""VAL000120""]","ZT_154 手续费及佣金支出 (token_overlap,0.642); ZT_154 手续费及佣金支出 (token_overlap,0.642); ZT_154 手续费及佣金支出 (token_overlap,0.642)",C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00537_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00537_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00537_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:2:5-5:1-1""}"
REV00538,5.5,"[""mapping:unmapped"",""validation:subtotal_check:fail""]",债务人审计报告-2022年,17,note,手续费支出,手续费支出,2022年度__本期,230，141.55,230141.55,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,"{""cell_bbox"": [713, 978, 991, 1014], ""row_bbox"": [158, 978, 991, 1014], ""table_bbox"": [157, 801, 992, 1526]}","[""F001010""]",[],"[""VAL000117""]","ZT_154 手续费及佣金支出 (token_overlap,0.642); ZT_154 手续费及佣金支出 (token_overlap,0.642); ZT_154 手续费及佣金支出 (token_overlap,0.642)",C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00538_cell.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00538_row.png,C:\Users\gater\Desktop\Python\finance\AutoFinance\normalized\review_pack\REV00538_table.png,"{""source_cell_ref"":""债务人审计报告-2022年:17:aliyun_table:2:5-5:2-2""}"
