task_id,granularity,doc_id,page_no,table_id,logical_subtable_id,bbox,reason_codes,suggested_provider,priority_score,expected_benefit,source_review_id,meta_json
REOCR00288,row,债务人审计报告-2022年,4,0,,"[133, 959, 1080, 991]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00045,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00289,row,债务人审计报告-2022年,4,0,,"[133, 1020, 1077, 1051]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00049,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00290,row,债务人审计报告-2022年,4,0,,"[133, 1079, 1077, 1112]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00050,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00291,row,债务人审计报告-2022年,4,0,,"[133, 1109, 1077, 1141]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00052,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00292,row,债务人审计报告-2022年,4,0,,"[133, 1109, 1077, 1141]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00053,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00293,row,债务人审计报告-2022年,4,0,,"[133, 1170, 1077, 1201]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00056,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00294,row,债务人审计报告-2022年,4,0,,"[133, 1170, 1077, 1201]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00057,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00295,row,债务人审计报告-2022年,4,0,,"[133, 1350, 1077, 1383]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00064,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00296,row,债务人审计报告-2022年,4,0,,"[133, 1350, 1077, 1383]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00065,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00297,page,债务人审计报告-2022年,4,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00066,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00298,page,债务人审计报告-2022年,4,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00067,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00299,row,债务人审计报告-2022年,5,0,,"[132, 274, 1085, 314]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00068,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00300,row,债务人审计报告-2022年,5,0,,"[132, 274, 1085, 314]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00069,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00301,row,债务人审计报告-2022年,5,0,,"[132, 312, 1085, 351]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00070,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00302,row,债务人审计报告-2022年,5,0,,"[132, 312, 1085, 351]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00071,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00303,row,债务人审计报告-2022年,5,0,,"[132, 349, 1085, 389]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00072,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00304,row,债务人审计报告-2022年,5,0,,"[132, 349, 1085, 389]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00073,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00305,row,债务人审计报告-2022年,5,0,,"[133, 385, 1085, 426]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00074,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00306,row,债务人审计报告-2022年,5,0,,"[133, 385, 1085, 426]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00075,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00307,row,债务人审计报告-2022年,5,0,,"[133, 424, 1085, 464]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00076,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00308,row,债务人审计报告-2022年,5,0,,"[133, 424, 1085, 464]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00077,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00309,row,债务人审计报告-2022年,5,0,,"[133, 460, 1085, 501]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00078,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00310,row,债务人审计报告-2022年,5,0,,"[133, 460, 1085, 501]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00079,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00311,row,债务人审计报告-2022年,5,0,,"[133, 574, 1085, 614]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00080,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00312,row,债务人审计报告-2022年,5,0,,"[133, 574, 1085, 614]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00081,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00313,row,债务人审计报告-2022年,5,0,,"[133, 612, 1085, 651]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00082,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00314,row,债务人审计报告-2022年,5,0,,"[133, 612, 1085, 651]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00083,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00315,row,债务人审计报告-2022年,5,0,,"[133, 685, 1085, 726]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00084,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00316,row,债务人审计报告-2022年,5,0,,"[133, 685, 1085, 726]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00085,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00317,row,债务人审计报告-2022年,5,0,,"[133, 724, 1085, 764]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00086,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00318,row,债务人审计报告-2022年,5,0,,"[133, 724, 1085, 764]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00087,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00319,row,债务人审计报告-2022年,5,0,,"[133, 760, 1085, 801]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00088,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00320,row,债务人审计报告-2022年,5,0,,"[133, 760, 1085, 801]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00089,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00321,row,债务人审计报告-2022年,5,0,,"[133, 799, 1085, 839]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00090,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00322,row,债务人审计报告-2022年,5,0,,"[133, 799, 1085, 839]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00091,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00323,row,债务人审计报告-2022年,5,0,,"[133, 835, 1085, 876]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00092,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00324,row,债务人审计报告-2022年,5,0,,"[133, 835, 1085, 876]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00093,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00325,row,债务人审计报告-2022年,5,0,,"[133, 874, 1085, 914]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00094,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00326,row,债务人审计报告-2022年,5,0,,"[133, 874, 1085, 914]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00095,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00327,row,债务人审计报告-2022年,5,0,,"[133, 912, 1085, 951]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00096,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00328,row,债务人审计报告-2022年,5,0,,"[133, 912, 1085, 951]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00097,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00329,row,债务人审计报告-2022年,5,0,,"[133, 949, 1085, 989]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00098,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00330,row,债务人审计报告-2022年,5,0,,"[133, 949, 1085, 989]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00099,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00331,row,债务人审计报告-2022年,5,0,,"[133, 987, 1085, 1028]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00100,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00332,row,债务人审计报告-2022年,5,0,,"[133, 1024, 1085, 1064]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00102,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00333,row,债务人审计报告-2022年,5,0,,"[133, 1024, 1085, 1064]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00103,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00334,row,债务人审计报告-2022年,5,0,,"[133, 1062, 1085, 1102]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00104,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00335,row,债务人审计报告-2022年,5,0,,"[133, 1099, 1084, 1139]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00106,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00336,row,债务人审计报告-2022年,5,0,,"[133, 1099, 1084, 1139]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00107,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00337,row,债务人审计报告-2022年,5,0,,"[133, 1135, 1084, 1177]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00108,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00338,row,债务人审计报告-2022年,5,0,,"[133, 1135, 1084, 1177]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00109,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00339,row,债务人审计报告-2022年,5,0,,"[133, 1174, 1084, 1216]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00110,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00340,row,债务人审计报告-2022年,5,0,,"[133, 1174, 1084, 1216]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00111,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00341,row,债务人审计报告-2022年,5,0,,"[133, 1212, 1084, 1252]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00112,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00342,row,债务人审计报告-2022年,5,0,,"[133, 1212, 1084, 1252]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00113,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00343,row,债务人审计报告-2022年,5,0,,"[133, 1250, 1084, 1291]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00114,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00344,row,债务人审计报告-2022年,5,0,,"[133, 1250, 1084, 1291]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00115,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00345,row,债务人审计报告-2022年,5,0,,"[133, 1288, 1083, 1329]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00116,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00346,row,债务人审计报告-2022年,5,0,,"[133, 1288, 1083, 1329]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00117,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00347,row,债务人审计报告-2022年,5,0,,"[133, 1325, 1083, 1366]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00118,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00348,row,债务人审计报告-2022年,5,0,,"[133, 1325, 1083, 1366]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00119,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00349,row,债务人审计报告-2022年,5,0,,"[133, 1362, 1084, 1404]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00120,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00350,row,债务人审计报告-2022年,5,0,,"[133, 1362, 1084, 1404]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00121,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00351,page,债务人审计报告-2022年,5,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00122,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00352,page,债务人审计报告-2022年,5,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00123,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00353,page,债务人审计报告-2022年,5,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00124,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00354,page,债务人审计报告-2022年,5,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00125,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00355,page,债务人审计报告-2022年,5,5,,,"[""mapping:unmapped""]",aliyun_table,2.5,improve_mapping_readability,REV00126,"{""conflict_ids"":[],""has_bbox"":false,""provider"":""tencent_table_v3""}"
REOCR00356,row,债务人审计报告-2022年,6,0,,"[129, 313, 1087, 343]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00127,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00357,row,债务人审计报告-2022年,6,0,,"[129, 342, 1087, 372]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00128,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00358,row,债务人审计报告-2022年,6,0,,"[129, 371, 1087, 400]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00129,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00359,row,债务人审计报告-2022年,6,0,,"[129, 399, 1087, 429]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00130,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00360,row,债务人审计报告-2022年,6,0,,"[129, 428, 1087, 458]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00131,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00361,row,债务人审计报告-2022年,6,0,,"[129, 457, 1087, 487]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00132,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00362,row,债务人审计报告-2022年,6,0,,"[129, 485, 1087, 516]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00133,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00363,row,债务人审计报告-2022年,6,0,,"[129, 514, 1087, 557]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00134,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00364,row,债务人审计报告-2022年,6,0,,"[129, 557, 1087, 585]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00135,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00365,row,债务人审计报告-2022年,6,0,,"[129, 613, 1085, 642]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00136,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00366,row,债务人审计报告-2022年,6,0,,"[129, 641, 1085, 671]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00137,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00367,row,债务人审计报告-2022年,6,0,,"[129, 671, 1085, 700]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00138,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00368,row,债务人审计报告-2022年,6,0,,"[129, 699, 1085, 742]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00139,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00369,row,债务人审计报告-2022年,6,0,,"[129, 741, 1085, 784]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00140,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00370,row,债务人审计报告-2022年,6,0,,"[129, 783, 1085, 813]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00141,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00371,row,债务人审计报告-2022年,6,0,,"[129, 812, 1084, 858]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00142,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00372,row,债务人审计报告-2022年,6,0,,"[129, 856, 1084, 887]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00143,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00373,row,债务人审计报告-2022年,6,0,,"[128, 885, 1083, 916]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00144,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00374,row,债务人审计报告-2022年,6,0,,"[128, 914, 1083, 943]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00145,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00375,row,债务人审计报告-2022年,6,0,,"[128, 943, 1083, 985]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00146,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00376,row,债务人审计报告-2022年,6,0,,"[128, 985, 1083, 1014]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00147,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00377,row,债务人审计报告-2022年,6,0,,"[128, 1014, 1083, 1043]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00148,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00378,row,债务人审计报告-2022年,6,0,,"[128, 1042, 1083, 1071]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00149,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00379,row,债务人审计报告-2022年,6,0,,"[128, 1071, 1083, 1100]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00150,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00380,row,债务人审计报告-2022年,6,0,,"[128, 1100, 1083, 1129]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00151,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00381,row,债务人审计报告-2022年,6,0,,"[128, 1129, 1081, 1158]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00152,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00382,row,债务人审计报告-2022年,6,0,,"[128, 1158, 1081, 1208]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00153,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00383,row,债务人审计报告-2022年,6,0,,"[128, 1208, 1081, 1237]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00154,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00384,row,债务人审计报告-2022年,6,0,,"[128, 1237, 1081, 1266]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00155,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00385,row,债务人审计报告-2022年,6,0,,"[128, 1264, 1081, 1293]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00156,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00386,row,债务人审计报告-2022年,6,0,,"[128, 1293, 1081, 1322]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00157,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00387,row,债务人审计报告-2022年,6,0,,"[128, 1322, 1081, 1351]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00158,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00388,row,债务人审计报告-2022年,6,0,,"[129, 342, 1087, 372]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00159,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00389,row,债务人审计报告-2022年,6,0,,"[129, 371, 1087, 400]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00160,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00390,row,债务人审计报告-2022年,6,0,,"[129, 399, 1087, 429]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00161,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00391,row,债务人审计报告-2022年,6,0,,"[129, 428, 1087, 458]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00162,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00392,row,债务人审计报告-2022年,6,0,,"[129, 457, 1087, 487]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00163,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00393,row,债务人审计报告-2022年,6,0,,"[129, 485, 1087, 516]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00164,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00394,row,债务人审计报告-2022年,6,0,,"[129, 514, 1087, 557]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00165,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00395,row,债务人审计报告-2022年,6,0,,"[129, 557, 1087, 585]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00166,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00396,row,债务人审计报告-2022年,6,0,,"[129, 613, 1085, 642]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00167,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00397,row,债务人审计报告-2022年,6,0,,"[129, 641, 1085, 671]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00168,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00398,row,债务人审计报告-2022年,6,0,,"[129, 671, 1085, 700]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00169,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00399,row,债务人审计报告-2022年,6,0,,"[129, 699, 1085, 742]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00170,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00400,row,债务人审计报告-2022年,6,0,,"[129, 741, 1085, 784]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00171,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00401,row,债务人审计报告-2022年,6,0,,"[129, 783, 1085, 813]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00172,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
REOCR00402,row,债务人审计报告-2022年,6,0,,"[129, 812, 1084, 858]","[""mapping:unmapped""]",tencent_table_v3,2.5,improve_mapping_readability,REV00173,"{""conflict_ids"":[],""has_bbox"":true,""provider"":""aliyun_table""}"
